"","GEOID","pm25_1998","pm25_1999","pm25_2000","pm25_2001","pm25_2002","pm25_2003","pm25_2004","pm25_2005","pm25_2006","pm25_2007","pm25_2008","pm25_2009","pm25_2010","pm25_2011","pm25_2012","pm25_2013","pm25_2014","pm25_2015","pm25_2016"
"1","17001000100",19.0700000762939,15.1999999046326,13.660000038147,13.6800002098083,15.7999999046326,16.0200001716614,10.2199999809265,12.7799999237061,13.0375000238419,11.9099999427795,9.48999996185303,10.5500001907349,10.710000038147,10.3699999809265,8.30999989509582,10.577777756585,10.760000038147,11.7099999427795,8.63000001907349
"2","17001000201",19.5,15.6749997138977,12.25,12.6999998092651,12.9500000476837,15.5,13.6499998569489,11.6250002384186,11.9500002861023,11,9.57499980926514,8.375,11.0999999046326,11.2750000953674,9.04999995231628,9.89999985694885,9.89999961853027,12.2000000476837,9.94999980926514
"3","17001000202",17.8999996185303,14.6999998092651,13.8000001907349,13.8000001907349,16.2000007629395,16.7999992370605,9.19999980926514,15.1999998092651,13.3000001907349,11.8000001907349,9.80000019073486,NA,11.5,9.89999961853027,8.39999961853027,8.80000019073486,9.69999980926514,11.6999998092651,10.1999998092651
"4","17001000400",18.3999998910087,14.8714286259242,13.1571427753993,13.5285714013236,14.5714284351894,15.8571425846645,12.2000000817435,14.6285717827933,12.5166665712992,11.042857170105,10.1428572790963,9.71428557804653,11.0285715375628,10.3714286259242,8.59999990463257,10.0285714013236,10.139999961853,12.1571427753993,8.97142859867641
"5","17001000500",17.2999992370605,14.1999998092651,13.1999998092651,13.8999996185303,15.8999996185303,16.7000007629395,9.10000038146973,15,13.3000001907349,11.3999996185303,9.5,13.8999996185303,11.8999996185303,11.1999998092651,6.90000009536743,11,10.1999998092651,12.1000003814697,10.1000003814697
"6","17001000600",14.8666667938232,11.8000001907349,12.8000001907349,13.5000003178914,17.3666667938232,15.4333330790202,12,14.9333330790202,10.9000000953674,11.6333332061768,10.2333335876465,8.53333314259847,11.266666730245,11.2000001271566,7.83333317438761,10.3999999364217,8.26666657129923,11.4333333969116,11
"7","17001000700",15.1000003814697,12.1999998092651,12.8999996185303,13.5,17.3999996185303,15.3999996185303,11.3999996185303,14.3999996185303,10.8999996185303,12,11.3999996185303,7.80000019073486,10.8999996185303,9.69999980926514,10.1999998092651,11.1999998092651,9.60000038146973,11.1000003814697,10.8000001907349
"8","17001000800",20.0999999046326,15.7499997615814,14.6250002384186,12.1750001907349,16.1249997615814,14.7999999523163,13.5999999046326,13.4500000476837,10.0999999046326,11.125,11.9750003814697,9.82500004768372,11.9000000953674,9.60000006357829,9.17500007152557,9.97500014305115,10.2750000953674,10.5499999523163,9.5
"9","17001000900",18.7000007629395,14.6999998092651,NA,11.3999996185303,16.7000007629395,15.5,11.5,14.5,12,12.3000001907349,9.69999980926514,9.69999980926514,NA,11.8000001907349,9.5,9.80000019073486,9.80000019073486,11.6000003814697,9.5
"10","17001001001",21.1666666666667,16.733333269755,15.1666673024495,13.4666668574015,16.233333269755,15.1999998092651,14.3000001907349,14.4333333969116,10.2333335876465,11.8999999364217,11.4666665395101,7.73333342870076,11.1333335240682,10.6666663487752,9.56666660308838,9.39999993642171,9.46666653951009,9.6333335240682,9.63333320617676
"11","17001001002",19.5500001907349,15.3000001907349,14,11.7999997138977,16,15.25,13.75,14.5,12.5,12.7000002861023,9.89999961853027,10.3000001907349,11.8000001907349,10.25,10.1500000953674,9.94999980926514,10.4499998092651,12.8000001907349,8.10000014305115
